Lon,Lat
-73.7682741,40.7582634
-73.7682741,40.7582634
-82.7300904,27.7087417
-121.3232965,38.7560793
-86.1692787,42.5378638
-92.1732177,42.166618
-97.8551628,48.0054429
-73.8721468,40.7337864
-96.2605721,43.9068169
-82.6795194,27.7714267
-99.1058233,37.6774047
-96.1650682,39.6677498
-87.4239895,41.5372785
NA,NA
-88.8610762,35.6766463
-73.749329,40.731679
-73.749329,40.731679
-96.8817098,46.804005
-97.3459148,41.4967682
-82.7300904,27.7087417
-87.9243423,41.6872618
-80.1305283,25.8867085
-82.8221779,30.1535363
-87.9321837,42.5263511
-74.163291,40.7996059
-122.272747,37.8715926
-71.0981679,41.8538669
-73.160742,44.0068146
-73.955251,40.71814
-73.9657721,40.7128651
-98.3135558,34.3600803
-73.9548041,40.7373416
-117.1707282,32.7293253
-73.942633,40.7257893
-122.4221651,37.7978373
-107.7968457,39.2160584
-94.7109799,37.8467448
-71.0178572,42.2687473
-73.994654,40.680541
-103.1964003,34.4548023
-73.9888406,40.6983034
-73.9847724,40.7692123
-73.9847724,40.7692123
30.9273842,29.9427208
-73.956165,40.6537806
152.7305173,-27.6177461
-73.9762679,40.8537361
-93.7452593,42.7316541
-73.9485721,40.6414193
-74.3999992,40.9065206
-74.3999992,40.9065206
-74.3999992,40.9065206
-74.3999992,40.9065206
-74.5729514,41.1564053
-74.5729514,41.1564053
-72.1631997,44.8057795
-72.1631997,44.8057795
-75.7312102,39.646186
-74.0774552,40.6055662
-74.069099,40.603481
-73.9667269,40.7497898
-73.95924,40.763368
-73.9395963,40.8533357
-73.95068,40.810843
-96.4731652,42.5089643
-73.9917517,40.7185858
-73.9817686,40.7327203
-73.8983446,40.7702904
-73.9945198,40.732859
-74.1946439,40.5329899
-73.9328548,40.8480534
-73.9360241,40.8395144
-73.9341173,40.8510335
-73.9341173,40.8510335
-73.9397819,40.8472299
-73.9844722,40.759011
-73.9367033,40.837195
-73.9844722,40.759011
-73.9346194,40.8503641
-74.0059413,40.7127837
-79.2406264,42.0819077
-79.2406264,42.0819077
-79.2406264,42.0819077
-79.2406264,42.0819077
-79.2406264,42.0819077
-79.2406264,42.0819077
-79.2406264,42.0819077
-74.0059413,40.7127837
-74.0059413,40.7127837
-74.190356,42.9377453
-74.190356,42.9377453
-73.9562303,40.8134133
-73.9360241,40.8395144
-73.9360241,40.8395144
-73.9360241,40.8395144
-73.9844722,40.759011
-73.9360241,40.8395144
-73.9844722,40.759011
-73.9370447,40.8448153
-73.9387325,40.8446481
-73.9387325,40.8446481
-73.9365841,40.8454459
-73.9562303,40.8134133
-73.942795,40.831673
-87.0739114,31.1154248
-73.9413759,40.8308955
-73.9620394,40.8162123
-73.9367033,40.837195
-73.8583806,41.1115472
-73.9387325,40.8446481
-73.9562303,40.8134133
-73.9844722,40.759011
-73.9844722,40.759011
-73.942251,40.8285966
-74.190356,42.9377453
-94.979576,42.4214545
NA,NA
-95.8717507,38.746612
-73.9262317,40.8420924
-73.9411259,40.8341065
-73.9262317,40.8420924
-73.942251,40.8285966
-73.9328548,40.8480534
-74.190356,42.9377453
-73.9844722,40.759011
-87.0739114,31.1154248
-95.7923274,38.7680796
-95.7923274,38.7680796
-73.9370356,40.8364669
-73.942251,40.8285966
-73.9430383,40.8411274
-73.9620394,40.8162123
-73.9453386,40.8350477
-73.9387325,40.8446481
-73.9283735,40.8392503
-74.190356,42.9377453
-73.9283735,40.8392503
-73.9391899,40.8432448
-73.9844722,40.759011
-73.9396759,40.840289
-73.9367033,40.837195
-73.9597441,40.732844
-73.9397827,40.8351238
-73.9262317,40.8420924
-73.9328548,40.8480534
-73.9562303,40.8134133
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9262317,40.8420924
-73.9364783,40.8404741
-70.2337234,44.5920532
-73.8868268,40.6620244
-73.8868268,40.6620244
-73.8870891,40.6673864
-72.100418,41.3334359
-73.8916423,40.6599257
-73.8927069,40.6555559
-73.9032937,40.6419051
-73.8041576,40.7022091
-90.2134535,41.8211642
-73.956165,40.6537806
-73.9496477,40.6975765
-71.0551795,42.3292454
-73.9445475,40.6740157
-73.923672,40.692626
-87.4654837,37.9967914
-90.376787,44.6693831
-73.9941809,41.9387167
-71.076128,41.9042936
-71.076128,41.9042936
-96.4058213,33.7737136
6.7766583,50.8993757
-73.9032937,40.6419051
-122.1215048,47.6730241
-96.6851982,40.8257625
-96.3228008,46.010643
-73.8837337,40.6594264
-73.8868268,40.6620244
-108.555995,39.0643782
-93.6515131,41.6277858
11.8803629,51.9665971
NA,NA
-73.990862,40.686145
153.13,-27.938889
-69.0546335,44.4141423
-73.3387111,40.8691692
-73.3387111,40.8691692
-73.990862,40.686145
-92.5684177,39.6878608
-108.555995,39.0643782
-71.076128,41.9042936
-108.555995,39.0643782
-73.9057506,40.6730326
-97.5850597,35.6542131
-71.076128,41.9042936
-71.076128,41.9042936
-71.076128,41.9042936
-73.9475632,40.6714824
0.875019,51.1464659
-103.2923954,48.432044
-87.9370052,41.8008642
-89.7856786,43.0722172
-77.463049,39.0400859
-122.3148955,47.5469991
-93.0703795,33.4116005
-86.1814458,36.5705655
-70.8950881,42.4956865
NA,NA
-83.3527097,42.36837
-95.5044101,32.0515144
-69.0546335,44.4141423
-77.2042243,38.9364495
-70.8950881,42.4956865
-73.9004534,40.6638213
-76.8520373,42.0444594
-120.9442887,40.1393841
-92.6236164,39.7606036
-108.555995,39.0643782
-117.4373919,33.9459303
-73.8897877,40.6632873
-73.890165,40.668524
-73.877765,40.6600636
-73.877765,40.6600636
-73.877765,40.6600636
-106.9561791,44.7971939
-104.7008056,38.682219
-104.7008056,38.682219
-80.4118213,39.2030442
-77.027212,38.950274
-80.0650237,40.4328853
-2.4171343,53.5771118
-76.8520373,42.0444594
-76.8520373,42.0444594
-92.9167105,47.4002628
-72.7366236,41.7864873
-75.0315467,40.0884831
-83.9287213,33.0303077
-81.2256118,28.7867787
-73.8961368,40.6578756
-73.8961368,40.6578756
-73.9395549,40.6560529
-73.949999,40.6571876
-118.2516307,33.9533166
-98.3328634,40.6840672
-73.9425634,40.6598981
-84.1711345,35.8778548
-73.8495538,42.9945276
-82.7234538,27.7098204
-73.9377641,40.63926
-81.6214291,41.4599879
-82.3459568,27.5375138
-101.794256,33.505375
-73.9306927,40.6793362
-76.178023,42.5972367
-73.9306927,40.6793362
-73.8495538,42.9945276
-73.8495538,42.9945276
-82.1367308,41.4454963
-73.9439991,40.6529731
-73.93878,40.6438648
-73.3482342,42.3503976
-86.0553456,39.8256472
-93.2422906,44.9395361
-86.0054911,40.2034764
-74.190356,42.9377453
-73.9426117,40.8464538
-73.9367033,40.837195
-73.9367033,40.837195
-73.967575,40.79787
4.8951679,52.3702157
-73.9840949,40.5906007
-74.9656722,39.2903933
-73.954465,40.745483
-73.907338,40.7601008
-73.954465,40.745483
-73.954465,40.745483
-92.2609436,45.1946838
-73.954465,40.745483
-74.127187,40.5686519
-73.9781195,40.7457167
-73.9876329,40.7413873
-73.9876329,40.7413873
-73.9876329,40.7413873
-76.4542668,39.0469015
-74.0086331,40.7438039
-73.9844722,40.759011
-73.9844722,40.759011
-73.9847724,40.7692123
-73.9844722,40.759011
-73.9844722,40.759011
-73.9844722,40.759011
-73.9842943,40.7647976
-74.0086331,40.7438039
-98.3801797,48.7612005
-73.9847444,40.7641748
-74.0086331,40.7438039
-73.9820416,40.5914161
-73.9823389,40.7739375
-74.0174213,40.7082979
-74.0174213,40.7082979
-73.9914472,40.7588055
-73.9888398,40.7585406
-73.9888398,40.7585406
-73.9888398,40.7585406
-73.9823699,40.5913803
-73.9824727,40.5913411
-73.9844722,40.759011
-73.979071,40.7668893
-73.979071,40.7668893
-73.9888398,40.7585406
-73.9888398,40.7585406
-73.9847444,40.7641748
-73.9917031,40.758034
-73.9847444,40.7641748
-73.9847444,40.7641748
-74.0086331,40.7438039
-74.0086331,40.7438039
-74.0086331,40.7438039
-74.0086331,40.7438039
-73.9844722,40.759011
-74.0086331,40.7438039
-73.988378,40.7591625
-73.985647,40.762915
-97.0559076,44.9337414
-97.0559076,44.9337414
-73.7942829,40.713933
-104.7943899,40.4132175
-73.988378,40.7591625
-73.9841856,40.76729
-95.2397358,42.626423
-104.9709121,39.8493295
-102.0094401,38.0405526
-98.3909756,45.054967
-98.3909756,45.054967
-81.8097283,30.0728202
-97.0559076,44.9337414
-98.380505,44.9968282
-96.8922357,45.0059538
-73.987015,40.761038
-73.987015,40.761038
-98.3909756,45.054967
-97.0241282,37.3612262
-97.0559076,44.9337414
-87.7831573,41.5878032
-73.8785328,40.75445
-87.3649851,41.4711614
-92.5564544,41.0233732
-96.0430934,41.219729
-91.9516229,42.0326707
-73.987015,40.761038
-73.9851925,40.7635447
-73.9847444,40.7641748
-73.989351,40.7603874
-73.9667753,41.3103781
-97.0559076,44.9337414
-98.3089578,29.5652302
-92.0738267,41.9207339
-99.213614,45.7374754
-73.855887,40.7540819
-92.2609436,45.1946838
-95.5237877,39.1801243
-92.0738267,41.9207339
-92.0660267,41.9635912
-96.2605721,43.9068169
-96.2605721,43.9068169
-73.9037477,40.7745459
-79.6052884,38.3999743
-87.7831573,41.5878032
21.7125079,51.5893598
-99.213614,45.7374754
-99.213614,45.7374754
-99.213614,45.7374754
-73.8785328,40.75445
-73.8785328,40.75445
-74.0036176,40.6565615
-73.988378,40.7591625
-73.8785328,40.75445
-96.0430934,41.219729
-73.987015,40.761038
NA,NA
-73.9339634,40.7628293
-73.810708,40.70546
-73.810708,40.70546
NA,NA
-72.9924697,40.832751
-72.9924697,40.832751
-72.9924697,40.832751
-79.3466847,35.8893063
-73.810708,40.70546
-73.810708,40.70546
-73.810708,40.70546
-73.810708,40.70546
-73.810708,40.70546
-73.8272029,40.705695
-73.9250407,40.8273702
-90.2644216,29.9791428
-73.9096366,40.8745862
-73.9752374,40.6853983
-90.2644216,29.9791428
-73.810708,40.70546
-74.2149007,40.5543745
-74.239128,40.5322
-94.2215148,36.4413069
-78.9640026,34.4421321
NA,NA
-73.954465,40.745483
-73.9499531,40.650863
-83.8981035,34.1052095
NA,NA
-73.8533516,40.8921127
-73.8633478,40.8953337
-73.8633478,40.8953337
-83.8981035,34.1052095
NA,NA
-78.5079989,-0.0952434
-73.810708,40.70546
-73.810708,40.70546
-73.829682,40.709342
-73.810708,40.70546
-73.8878604,40.8511708
-73.909204,40.700169
-91.3684187,40.6238338
-74.1775669,40.6202324
-73.8681553,40.831368
-73.8681553,40.831368
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-121.9648206,36.9737726
-121.9648206,36.9737726
-101.3238348,46.8923964
-101.3238348,46.8923964
-73.9395549,40.6560529
-73.9395549,40.6560529
-73.9395549,40.6560529
-73.9395549,40.6560529
-73.9395549,40.6560529
-73.9949718,40.720633
NA,NA
-96.3228008,46.010643
-73.942251,40.8285966
-73.942251,40.8285966
4.8897767,52.6005503
-73.9862265,40.6890351
-74.7630761,40.2170677
-71.7853303,41.4349344
-74.0059413,40.7127837
-73.8876596,40.8645894
-73.8551426,40.8224696
-73.866547,40.83295
-73.8684625,40.8326872
-71.7737004,42.3836001
-74.0163464,40.6303003
-78.5079989,-0.0952434
-86.146709,40.10235
-74.0077407,40.7102288
-73.95924,40.763368
-82.7300904,27.7087417
-71.9623916,41.3511016
-74.0047767,40.7346503
-74.0004449,40.7287995
-74.0004449,40.7287995
-97.8551628,48.0054429
-97.8551628,48.0054429
-73.810708,40.70546
-87.5762709,41.7079245
-73.6642205,41.129893
-73.949999,40.6571876
-70.9811334,42.3778173
-70.9811334,42.3778173
-73.6931174,40.5845875
-117.9397337,33.6209764
-73.9475632,40.6714824
-73.9527766,40.805037
-73.9184806,40.8122116
145.1153518,-37.7994828
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-73.8226908,40.7602241
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-101.3238348,46.8923964
-94.3786487,42.3407209
-73.9876675,40.7621306
-94.5974186,39.0424669
-94.5974186,39.0424669
-73.9914472,40.7588055
-73.9914472,40.7588055
-73.9914472,40.7588055
-73.9842943,40.7647976
-73.9819154,40.7787301
-73.9696519,40.7848582
-73.9819154,40.7787301
-73.9620394,40.8162123
-73.9562303,40.8134133
-73.9792876,40.7869408
-73.9729361,40.7854736
-73.9778271,40.7838387
-73.9877553,40.7778564
